id,name,message_follower_ids,priority
9202,User_96,"[1670, 1976]",Medium
9203,User_2,"[1108, 1728, 1341, 1145]",Low
9204,User_26,"[1089, 1151]",High
9205,User_7,"[1787, 1583]",High
9206,User_97,[1273],Medium
9207,User_55,"[1223, 1015, 1888, 1930, 1164]",Medium
9208,User_47,,Medium
9209,User_8,"[1593, 1973]",Low
9210,User_24,"[1800, 1395]",Low
9211,User_45,"[1616, 1865, 1298, 1463, 1721]",Low
9212,User_5,,Medium
9213,User_19,[1006],Low
9214,User_7,"[1727, 1216]",Medium
9215,User_20,,Medium
9216,User_35,"[1058, 1437, 1368, 1170]",Medium
9217,User_32,,Low
9218,User_68,"[1593, 1520, 1575, 1728, 1237]",Medium
9219,User_21,"[1988, 1825, 1052]",Medium
9220,User_46,"[1669, 1051, 1502, 1280, 1045]",High
9221,User_53,"[1553, 1861, 1666, 1736, 1608]",Low
9222,User_48,[1395],Low
9223,User_70,"[1517, 1971, 1781]",High
9224,User_31,"[1797, 1976, 1980, 1701, 1674]",Medium
9225,User_37,"[1076, 1272]",High
9226,User_30,[1482],Medium
9227,User_1,"[1558, 1819, 1221, 1740]",Low
9228,User_74,"[1832, 1016, 1957, 1840]",Medium
9229,User_29,"[1489, 1761, 1049, 1144]",High
9230,User_2,"[1434, 1855, 1782]",Medium
9231,User_4,"[1456, 1827, 1958, 1128, 1523]",Low
9232,User_20,,Medium
9233,User_63,"[1399, 1414]",Medium
9234,User_8,"[1001, 1335, 1552, 1950]",Medium
9235,User_65,"[1300, 1380]",Low
9236,User_42,,Low
9237,User_62,"[1216, 1243, 1069, 1277, 1916]",Low
9238,User_74,"[1252, 1159]",Low
9239,User_31,"[1154, 1885]",Low
9240,User_3,[1249],High
9241,User_14,[1268],High
9242,User_56,"[1042, 1313, 1298, 1189, 1085]",Low
9243,User_9,"[1514, 1051, 1055, 1429, 1238]",Low
9244,User_91,[1038],High
9245,User_12,"[1963, 1724, 1480, 1015, 1888]",Medium
9246,User_44,"[1034, 1304, 1916]",Medium
9247,User_67,"[1832, 1632, 1118, 1874, 1315]",Low
9248,User_97,,High
9249,User_21,"[1918, 1121, 1865, 1553]",High
9250,User_90,"[1308, 1091, 1248, 1450]",Medium
9251,User_16,"[1188, 1444, 1993]",Medium
9252,User_57,"[1016, 1058, 1046]",Medium
9253,User_48,"[1379, 1619, 1288, 1486]",Low
9254,User_50,[1629],Low
9255,User_49,"[1273, 1072]",Medium
9256,User_27,"[1726, 1184, 1269, 1119, 1982]",High
9257,User_28,"[1830, 1631]",High
9258,User_32,,Medium
9259,User_93,"[1697, 1521, 1126, 1984]",Medium
9260,User_41,[1252],High
9261,User_80,[1022],High
9262,User_67,"[1801, 1876]",Medium
9263,User_32,[1686],Low
9264,User_13,"[1531, 1995, 1520]",Medium
9265,User_37,"[1165, 1247]",High
9266,User_98,"[1893, 1362, 1907]",High
9267,User_94,"[1317, 1218, 1901]",Medium
9268,User_35,"[1675, 1750]",Medium
9269,User_60,,Low
9270,User_71,"[1057, 1280, 1984, 1062, 1877]",Medium
9271,User_43,[1086],Medium
9272,User_7,"[1724, 1571, 1195, 1804]",Low
9273,User_30,"[1519, 1439, 1655]",High
9274,User_55,"[1223, 1818, 1722, 1961]",Low
9275,User_37,"[1168, 1479, 1077]",Low
9276,User_33,"[1895, 1256, 1526]",Medium
9277,User_14,"[1793, 1579, 1561, 1420, 1353]",High
9278,User_35,"[1917, 1907, 1936]",Medium
9279,User_27,"[1770, 1691, 1551, 1742, 1324]",Medium
9280,User_72,"[1155, 1597, 1613, 1345, 1715]",Low
9281,User_63,[1556],Low
9282,User_83,"[1515, 1519]",Low
9283,User_48,"[1584, 1989, 1670, 1937]",High
9284,User_58,,Low
9285,User_10,[1560],Medium
9286,User_39,"[1181, 1467, 1405]",Medium
9287,User_62,,Medium
9288,User_62,"[1572, 1515, 1545, 1616, 1633]",High
9289,User_53,"[1537, 1375, 1775]",Low
9290,User_11,,Low
9291,User_33,"[1628, 1791, 1836, 1551]",Low
9292,User_72,"[1321, 1965]",Low
9293,User_94,"[1100, 1779, 1136]",High
9294,User_11,[1793],Medium
9295,User_98,,Low
9296,User_87,"[1383, 1703, 1460, 1968]",High
9297,User_22,"[1545, 1276]",High
9298,User_6,[1242],Low
9299,User_97,[1178],Low
9300,User_27,"[1203, 1756, 1387, 1184, 1797]",Low
9301,User_88,,Low
9302,User_83,"[1429, 1172, 1558, 1747]",High
9303,User_25,"[1699, 1941]",High
9304,User_20,"[1409, 1240, 1280]",High
9305,User_57,[1804],Low
9306,User_19,"[1219, 1590, 1708, 1277]",Low
9307,User_16,"[1676, 1776, 1212, 1513, 1038]",High
9308,User_99,"[1680, 1886, 1701]",Medium
9309,User_70,,Medium
9310,User_34,"[1667, 1220]",Low
9311,User_52,"[1982, 1247, 1311, 1839]",Low
9312,User_18,"[1977, 1932, 1210]",Medium
9313,User_78,"[1886, 1733]",Low
9314,User_83,[1900],High
9315,User_35,[1585],Low
9316,User_71,"[1039, 1677, 1179]",Low
9317,User_84,"[1036, 1486, 1012]",Medium
9318,User_11,"[1010, 1446, 1119, 1136, 1267]",Medium
9319,User_6,"[1338, 1718, 1237, 1908]",Medium
9320,User_93,[1095],Medium
9321,User_20,"[1989, 1149, 1027, 1732]",Low
9322,User_90,,High
9323,User_63,"[1227, 1649]",High
9324,User_42,,High
9325,User_38,"[1194, 1134, 1466, 1732]",Medium
9326,User_25,,Medium
9327,User_10,"[1761, 1993, 1382]",Medium
9328,User_25,"[1264, 1201, 1380]",High
9329,User_90,,High
9330,User_37,"[1211, 1078, 1888]",Medium
9331,User_36,"[1090, 1528, 1064]",Medium
9332,User_75,"[1817, 1806, 1566]",Medium
9333,User_52,"[1080, 1717, 1174, 1005]",Medium
9334,User_43,"[1838, 1322, 1595]",Medium
9335,User_78,"[1113, 1337]",High
9336,User_66,"[1600, 1999]",Low
9337,User_75,"[1810, 1224, 1226, 1935]",High
9338,User_82,"[1548, 1358, 1258, 1235, 1511]",Medium
9339,User_88,"[1749, 1785, 1165, 1787, 1598]",Low
9340,User_53,"[1603, 1277, 1314, 1076]",Low
9341,User_12,"[1655, 1046]",Medium
9342,User_27,"[1773, 1496, 1676, 1175, 1110]",Medium
9343,User_97,,High
9344,User_59,[1738],Low
9345,User_52,"[1807, 1784, 1714, 1237, 1006]",Medium
9346,User_43,"[1239, 1031]",High
9347,User_30,"[1058, 1518, 1875]",Medium
9348,User_8,,Low
9349,User_54,"[1026, 1631, 1627]",Medium
9350,User_67,"[1198, 1754, 1538, 1460, 1159]",High
9351,User_34,"[1847, 1779]",Medium
9352,User_20,"[1357, 1749, 1263, 1952, 1491]",Medium
9353,User_22,"[1934, 1686, 1807]",Low
9354,User_73,"[1069, 1989, 1213]",High
9355,User_21,"[1273, 1297]",Medium
9356,User_18,,Medium
9357,User_56,[1477],High
9358,User_55,[1098],High
9359,User_98,"[1775, 1817, 1791, 1344, 1330]",High
9360,User_49,"[1593, 1505]",High
9361,User_87,,Low
9362,User_52,[1437],Low
9363,User_97,[1011],Medium
9364,User_55,[1363],Low
9365,User_95,"[1103, 1577]",Low
9366,User_56,,Low
9367,User_13,"[1243, 1323, 1754, 1420, 1729]",High
9368,User_60,"[1716, 1491, 1886, 1722, 1646]",High
9369,User_53,,Medium
9370,User_55,"[1963, 1227, 1335, 1478, 1742]",High
9371,User_27,[1818],Low
9372,User_19,,Medium
9373,User_69,,Medium
9374,User_74,"[1082, 1006, 1207, 1785, 1055]",Medium
9375,User_14,"[1774, 1366, 1027, 1996, 1833]",High
9376,User_42,"[1246, 1610, 1364, 1033, 1569]",Medium
9377,User_27,"[1926, 1777, 1189, 1783, 1257]",Medium
9378,User_63,[1814],Low
9379,User_32,"[1772, 1189, 1144, 1424]",Low
9380,User_8,"[1048, 1006, 1964]",High
9381,User_71,"[1737, 1463, 1075]",Medium
9382,User_6,[1431],Low
9383,User_70,"[1584, 1738]",High
9384,User_58,,Medium
9385,User_88,,Medium
9386,User_69,[1823],High
9387,User_75,"[1908, 1491, 1168]",High
9388,User_55,"[1054, 1208, 1852, 1032]",Low
9389,User_72,"[1062, 1285, 1367, 1048]",Low
9390,User_5,"[1887, 1424, 1968, 1061]",High
9391,User_67,"[1319, 1480, 1948]",Low
9392,User_37,"[1671, 1818, 1051]",Medium
9393,User_75,"[1243, 1886]",High
9394,User_19,,High
9395,User_89,"[1534, 1243, 1344, 1186, 1867]",Medium
9396,User_51,"[1121, 1626, 1657, 1304, 1025]",Low
9397,User_4,"[1411, 1016]",Low
9398,User_54,"[1347, 1403, 1296, 1469, 1176]",Medium
9399,User_24,"[1068, 1034]",Low
9400,User_11,"[1240, 1502, 1605, 1050, 1669]",High
9401,User_42,"[1684, 1361, 1110]",Low
9402,User_68,[1903],High
9403,User_54,"[1161, 1376, 1388, 1738]",Medium
9404,User_66,"[1527, 1347, 1462, 1882]",High
9405,User_93,,Low
9406,User_26,[1526],Medium
9407,User_56,,High
9408,User_25,"[1369, 1499, 1148, 1146, 1680]",Medium
9409,User_91,"[1325, 1433]",Low
9410,User_55,"[1165, 1501, 1184, 1722]",Medium
9411,User_23,"[1643, 1249, 1267, 1373]",High
9412,User_8,"[1249, 1228]",Medium
9413,User_84,"[1430, 1331, 1586, 1874]",Low
9414,User_13,"[1769, 1846, 1030, 1371, 1456]",High
9415,User_61,[1909],Medium
9416,User_43,[1705],Medium
9417,User_87,,Medium
9418,User_58,"[1716, 1056, 1500, 1997]",High
9419,User_66,"[1607, 1042, 1997, 1322]",Medium
9420,User_42,"[1992, 1121, 1981, 1921]",High
9421,User_73,[1595],High
9422,User_7,"[1820, 1136, 1862, 1321]",High
9423,User_81,"[1494, 1844]",Low
9424,User_53,"[1076, 1594]",High
9425,User_33,"[1049, 1550, 1524, 1920, 1575]",High
9426,User_72,"[1851, 1812, 1086, 1948, 1940]",Medium
9427,User_12,,Low
9428,User_100,"[1597, 1689, 1223]",Low
9429,User_55,"[1594, 1489, 1286]",High
9430,User_16,,Medium
9431,User_32,"[1937, 1224, 1114, 1595]",Low
9432,User_93,,High
9433,User_12,"[1781, 1544]",Medium
9434,User_22,"[1986, 1119]",Low
9435,User_45,,Low
9436,User_90,"[1213, 1798]",Medium
9437,User_20,"[1341, 1296, 1122, 1965]",High
9438,User_94,"[1670, 1854]",Low
9439,User_4,"[1961, 1869, 1865, 1267]",High
9440,User_41,"[1329, 1625, 1420, 1737, 1443]",High
9441,User_24,"[1086, 1312, 1866]",Medium
9442,User_57,"[1689, 1339, 1509]",High
9443,User_66,,Medium
9444,User_34,"[1290, 1851]",Medium
9445,User_65,"[1025, 1361, 1306, 1816]",Medium
9446,User_82,"[1897, 1877, 1891]",Medium
9447,User_61,"[1639, 1690, 1237]",Medium
9448,User_67,"[1636, 1821, 1721, 1238, 1587]",Medium
9449,User_91,"[1645, 1515, 1963, 1180]",Medium
9450,User_51,"[1327, 1939, 1180, 1716]",High
9451,User_51,"[1518, 1478, 1360]",Low
9452,User_57,"[1481, 1540, 1568]",High
9453,User_10,,Medium
9454,User_57,[1579],Medium
9455,User_61,[1286],Medium
9456,User_83,"[1896, 1949, 1172, 1127]",Medium
9457,User_44,"[1631, 1660, 1204]",High
9458,User_39,[1380],Low
9459,User_44,[1553],High
9460,User_1,"[1508, 1790, 1436, 1125, 1635]",Low
9461,User_45,"[1221, 1070, 1415, 1266, 1812]",High
9462,User_41,[1675],Medium
9463,User_2,"[1360, 1179, 1940]",Low
9464,User_68,"[1950, 1828, 1429]",Medium
9465,User_92,"[1815, 1509]",Low
9466,User_88,,High
9467,User_16,,Medium
9468,User_53,,High
9469,User_38,,Medium
9470,User_13,"[1222, 1946, 1352]",Medium
9471,User_48,[1712],Medium
9472,User_41,,Low
9473,User_60,"[1286, 1910]",Medium
9474,User_32,"[1599, 1984]",High
9475,User_6,"[1150, 1154, 1348]",Medium
9476,User_60,,Low
9477,User_6,"[1399, 1682, 1123]",Medium
9478,User_64,"[1083, 1593, 1687]",Low
9479,User_73,"[1718, 1209, 1047]",Medium
9480,User_65,"[1643, 1850, 1029]",High
9481,User_93,"[1539, 1607]",Medium
9482,User_44,"[1587, 1739, 1003, 1463, 1429]",Medium
9483,User_71,"[1038, 1876, 1443, 1558]",High
9484,User_67,,Medium
9485,User_42,"[1389, 1494]",High
9486,User_2,"[1636, 1486, 1034, 1746]",High
9487,User_41,"[1115, 1313, 1060]",Medium
9488,User_45,[1299],Low
9489,User_91,"[1339, 1354, 1114]",Low
9490,User_79,"[1053, 1885, 1468]",Low
9491,User_29,[1560],Low
9492,User_65,"[1130, 1174]",High
9493,User_17,[1850],Medium
9494,User_25,,Low
9495,User_56,"[1100, 1571]",Low
9496,User_96,"[1479, 1672, 1847]",High
9497,User_62,"[1345, 1041, 1193]",Low
9498,User_1,[1666],Low
9499,User_51,"[1160, 1421, 1965, 1542]",Medium
9500,User_96,"[1218, 1268, 1522, 1047, 1455]",Medium
9501,User_54,"[1914, 1746, 1533, 1409, 1536]",Low
9502,User_61,"[1042, 1968, 1997, 1353, 1299]",Low
9503,User_79,"[1192, 1953, 1022, 1650, 1861]",Medium
9504,User_23,"[1053, 1412, 1928, 1021, 1759]",Medium
9505,User_52,"[1451, 1334, 1113]",Medium
9506,User_75,"[1142, 1605]",Low
9507,User_33,"[1791, 1112, 1296, 1507, 1021]",Low
9508,User_78,"[1069, 1192]",Low
9509,User_65,[1677],Low
9510,User_57,,High
9511,User_100,[1163],High
9512,User_31,"[1112, 1525]",Medium
9513,User_96,,Medium
9514,User_23,[1437],Medium
9515,User_57,"[1746, 1386]",Medium
9516,User_66,"[1147, 1651, 1532]",Medium
9517,User_25,"[1461, 1640]",Low
9518,User_83,[1035],High
9519,User_67,"[1522, 1746]",Low
9520,User_29,[1125],High
9521,User_57,"[1317, 1672, 1830, 1094]",Low
9522,User_20,"[1300, 1274, 1504, 1436]",Low
9523,User_8,"[1990, 1507, 1967]",High
9524,User_59,"[1286, 1803, 1824]",High
9525,User_85,"[1297, 1701]",Low
9526,User_67,,High
9527,User_61,"[1466, 1410, 1250, 1048]",High
9528,User_88,"[1514, 1247, 1570, 1480, 1262]",Low
9529,User_11,"[1386, 1129, 1695]",Medium
9530,User_82,[1035],High
9531,User_31,"[1192, 1483]",Medium
9532,User_49,"[1969, 1928, 1214]",High
9533,User_88,"[1861, 1242, 1865]",Low
9534,User_73,,Low
9535,User_87,"[1375, 1587, 1165, 1927]",Low
9536,User_68,"[1720, 1988, 1492, 1148]",Medium
9537,User_85,"[1619, 1590, 1845, 1675]",Low
9538,User_31,"[1981, 1942, 1669, 1598]",Low
9539,User_20,[1590],High
9540,User_56,[1493],Low
9541,User_6,"[1364, 1455]",Low
9542,User_16,"[1593, 1142]",Medium
9543,User_57,"[1940, 1551, 1662, 1369, 1841]",High
9544,User_89,"[1863, 1901, 1855, 1256]",Low
9545,User_55,"[1570, 1885, 1618, 1764]",Low
9546,User_38,"[1572, 1927, 1193, 1363, 1890]",High
9547,User_17,[1357],High
9548,User_100,,Low
9549,User_97,"[1999, 1991]",Low
9550,User_75,[1346],Medium
9551,User_22,"[1598, 1439, 1858]",Low
9552,User_45,[1382],Low
9553,User_34,,High
9554,User_27,,Low
9555,User_42,,Medium
9556,User_94,"[1690, 1317, 1268, 1820, 1465]",Low
9557,User_84,"[1468, 1000, 1084, 1743]",Low
9558,User_2,[1413],High
9559,User_61,"[1176, 1076, 1952, 1757, 1161]",High
9560,User_63,[1422],Medium
9561,User_92,"[1326, 1039]",Low
9562,User_70,"[1231, 1362, 1668, 1792, 1522]",Low
9563,User_42,"[1994, 1644, 1998]",Medium
9564,User_53,[1627],Low
9565,User_28,"[1237, 1502, 1910]",Medium
9566,User_31,"[1333, 1862]",Low
9567,User_58,,Low
9568,User_74,,Medium
9569,User_29,"[1159, 1963, 1216, 1941, 1796]",High
9570,User_3,"[1212, 1734, 1793, 1097, 1651]",Low
9571,User_91,"[1096, 1166]",Medium
9572,User_88,,Medium
9573,User_15,[1084],Low
9574,User_95,,High
9575,User_58,"[1472, 1393]",High
9576,User_29,"[1055, 1836, 1938, 1209, 1830]",Low
9577,User_24,,Medium
9578,User_33,,High
9579,User_86,"[1859, 1975, 1617]",Low
9580,User_2,"[1559, 1084, 1982, 1403, 1586]",Medium
9581,User_32,"[1253, 1569, 1297]",High
9582,User_86,[1610],High
9583,User_87,"[1716, 1443]",High
9584,User_41,"[1437, 1279]",Medium
9585,User_50,"[1873, 1459, 1169, 1407, 1604]",High
9586,User_23,"[1456, 1812, 1793]",Low
9587,User_21,"[1780, 1860, 1572, 1665, 1599]",Medium
9588,User_27,"[1370, 1005, 1814]",High
9589,User_55,,High
9590,User_1,"[1283, 1544, 1923]",Low
9591,User_98,"[1212, 1705, 1812, 1613, 1712]",High
9592,User_54,"[1709, 1775, 1433, 1451, 1815]",High
9593,User_54,"[1034, 1801, 1036, 1723]",Low
9594,User_90,"[1598, 1143]",Medium
9595,User_26,"[1740, 1770, 1194]",Low
9596,User_65,"[1707, 1353, 1235, 1155, 1785]",Medium
9597,User_1,[1672],Low
9598,User_18,"[1190, 1727]",High
9599,User_22,"[1528, 1707, 1834, 1170]",Medium
9600,User_42,"[1359, 1618, 1818]",High
9601,User_68,"[1171, 1003, 1153, 1974, 1143]",High
9602,User_83,[1342],Medium
9603,User_66,"[1001, 1012, 1404, 1019]",High
9604,User_73,"[1593, 1452]",Medium
9605,User_19,,Medium
9606,User_70,"[1152, 1115]",High
9607,User_61,"[1871, 1114, 1238]",High
9608,User_15,,Low
9609,User_96,"[1642, 1244]",Low
9610,User_45,"[1814, 1675, 1780, 1132]",Medium
9611,User_47,"[1654, 1698, 1189]",Medium
9612,User_17,"[1380, 1337]",High
9613,User_98,"[1273, 1586]",High
9614,User_32,"[1997, 1025]",Low
9615,User_25,[1789],High
9616,User_80,"[1271, 1623, 1138]",High
9617,User_58,"[1139, 1989, 1097]",Medium
9618,User_79,,High
9619,User_45,[1885],Medium
9620,User_58,,High
9621,User_46,"[1492, 1790, 1021, 1886, 1672]",Medium
9622,User_12,[1849],High
9623,User_26,"[1941, 1030]",Medium
9624,User_75,[1518],Low
9625,User_52,"[1509, 1888, 1123, 1413, 1447]",High
9626,User_24,"[1780, 1086, 1335]",Low
9627,User_99,"[1502, 1512, 1012, 1595]",Low
9628,User_32,"[1163, 1096]",Low
9629,User_23,"[1885, 1022, 1403, 1959, 1786]",High
9630,User_97,"[1505, 1716, 1719]",High
9631,User_52,[1115],Low
9632,User_51,"[1270, 1898]",Low
9633,User_4,"[1777, 1969]",High
9634,User_96,"[1861, 1168, 1229, 1901, 1872]",Low
9635,User_7,,High
9636,User_70,,High
9637,User_74,"[1156, 1237, 1144, 1698, 1645]",Low
9638,User_56,"[1298, 1682]",High
9639,User_84,"[1080, 1474, 1829, 1528]",Low
9640,User_69,"[1355, 1812, 1596, 1592]",Low
9641,User_4,"[1612, 1899, 1064]",High
9642,User_18,[1665],Low
9643,User_30,,Low
9644,User_9,"[1873, 1675]",Medium
9645,User_37,[1948],Low
9646,User_2,"[1661, 1733, 1086, 1862, 1699]",Medium
9647,User_75,,Medium
9648,User_88,"[1193, 1876]",Medium
9649,User_51,,Low
9650,User_70,"[1856, 1220, 1810, 1961]",High
9651,User_82,"[1961, 1219, 1012]",Low
9652,User_1,"[1150, 1763, 1542, 1669]",High
9653,User_14,"[1766, 1976, 1803, 1067]",High
9654,User_26,"[1678, 1155, 1118]",Medium
9655,User_99,"[1391, 1085]",Low
9656,User_21,"[1488, 1766]",High
9657,User_8,"[1777, 1622, 1148, 1324]",Medium
9658,User_85,"[1457, 1339, 1860, 1361]",Low
9659,User_6,"[1041, 1424, 1265, 1103]",Low
9660,User_71,"[1949, 1723, 1350, 1307, 1043]",Medium
9661,User_91,,Medium
9662,User_44,"[1706, 1063, 1488, 1617]",Medium
9663,User_90,"[1339, 1978, 1430, 1425]",High
9664,User_17,,High
9665,User_47,"[1123, 1953, 1301]",High
9666,User_51,[1296],High
9667,User_88,"[1688, 1521]",High
9668,User_82,"[1140, 1802, 1568, 1504, 1614]",Medium
9669,User_63,,Medium
9670,User_17,"[1424, 1282, 1308]",Medium
9671,User_29,"[1035, 1444, 1324]",High
9672,User_76,"[1472, 1645]",Low
9673,User_51,[1070],Medium
9674,User_31,"[1409, 1976, 1296, 1520]",Low
9675,User_67,[1209],Medium
9676,User_54,[1630],Low
9677,User_85,"[1270, 1765, 1742]",Low
9678,User_27,,High
9679,User_94,,Low
9680,User_7,,Medium
9681,User_48,"[1302, 1273, 1318, 1992]",Low
9682,User_76,,High
9683,User_8,"[1257, 1604]",High
9684,User_46,"[1322, 1450, 1321]",Low
9685,User_96,"[1271, 1987, 1713]",High
9686,User_37,[1715],Medium
9687,User_91,"[1746, 1155, 1009, 1296]",Low
9688,User_56,"[1691, 1107]",Medium
9689,User_83,,Medium
9690,User_17,"[1565, 1890]",Medium
9691,User_76,"[1613, 1732]",High
9692,User_85,"[1503, 1437]",Medium
9693,User_66,"[1558, 1463]",Low
9694,User_61,"[1402, 1168, 1164, 1891, 1002]",Low
9695,User_66,"[1139, 1865, 1847, 1744]",Medium
9696,User_87,,Medium
9697,User_5,,Medium
9698,User_45,"[1169, 1979, 1653, 1255, 1682]",Low
9699,User_93,"[1976, 1689, 1673, 1017]",Medium
9700,User_43,"[1842, 1893]",Medium
9701,User_23,"[1630, 1892]",Low
9702,User_21,"[1028, 1343, 1917]",High
9703,User_68,,Medium
9704,User_26,"[1379, 1086, 1177, 1466, 1696]",High
9705,User_68,"[1323, 1103, 1659, 1783, 1378]",Low
9706,User_70,"[1036, 1770, 1178]",Medium
9707,User_19,"[1964, 1302, 1556, 1725]",Low
9708,User_68,"[1910, 1096]",Low
9709,User_63,"[1548, 1681, 1895, 1655]",High
9710,User_44,"[1333, 1933, 1316, 1226]",Medium
9711,User_21,"[1553, 1301, 1937, 1945, 1933]",High
9712,User_61,,Medium
9713,User_45,"[1165, 1825, 1691, 1533]",High
9714,User_6,"[1375, 1021, 1455, 1025, 1311]",Medium
9715,User_81,"[1941, 1723, 1502, 1281, 1939]",Medium
9716,User_8,[1836],Medium
9717,User_20,"[1123, 1368, 1730]",High
9718,User_93,[1576],Low
9719,User_25,[1024],High
9720,User_26,[1212],High
9721,User_46,"[1157, 1435, 1604, 1872, 1665]",Medium
9722,User_87,"[1035, 1808]",High
9723,User_28,,Medium
9724,User_40,,High
9725,User_49,[1135],High
9726,User_50,"[1963, 1370, 1008, 1850]",Medium
9727,User_18,[1024],High
9728,User_81,"[1944, 1952, 1182, 1748, 1442]",Medium
9729,User_20,[1484],Low
9730,User_96,"[1484, 1648, 1722, 1657]",Low
9731,User_14,"[1750, 1114]",Low
9732,User_35,"[1349, 1015, 1844]",Medium
9733,User_7,"[1194, 1113, 1519, 1415]",Medium
9734,User_81,[1462],Medium
9735,User_37,"[1750, 1393, 1996]",Medium
9736,User_2,,Medium
9737,User_27,"[1923, 1384, 1441, 1174]",High
9738,User_100,"[1607, 1461, 1635]",Medium
9739,User_56,"[1285, 1302]",High
9740,User_95,"[1360, 1903, 1030, 1922]",Medium
9741,User_41,,High
9742,User_65,"[1336, 1917, 1675, 1352, 1569]",High
9743,User_13,"[1940, 1552, 1604]",High
9744,User_56,"[1051, 1940, 1625]",High
9745,User_73,"[1036, 1634, 1742]",Medium
9746,User_67,[1039],Low
9747,User_13,"[1599, 1699]",Low
9748,User_2,,Medium
9749,User_96,[1002],High
9750,User_65,"[1619, 1151, 1827, 1895]",Low
9751,User_39,"[1441, 1964, 1745]",Medium
9752,User_62,,Low
9753,User_32,,High
9754,User_48,"[1877, 1603, 1092]",High
9755,User_1,[1844],High
9756,User_97,"[1444, 1265, 1446, 1263]",High
9757,User_30,,Medium
9758,User_46,[1182],High
9759,User_21,"[1584, 1581, 1826, 1398]",High
9760,User_15,"[1158, 1197, 1113]",Low
9761,User_13,"[1306, 1641, 1314]",Low
9762,User_77,"[1422, 1867]",High
9763,User_93,"[1262, 1240, 1706, 1263]",Low
9764,User_59,[1255],High
9765,User_36,[1579],Low
9766,User_71,"[1896, 1561, 1230, 1931, 1848]",Low
9767,User_9,"[1009, 1247, 1915, 1412, 1528]",Medium
9768,User_35,"[1278, 1314, 1044, 1871]",High
9769,User_39,"[1859, 1485]",Medium
9770,User_33,,Medium
9771,User_9,,High
9772,User_65,"[1366, 1097]",Low
9773,User_45,"[1129, 1587]",Medium
9774,User_25,[1210],Low
9775,User_82,[1924],High
9776,User_100,"[1484, 1431, 1607, 1295]",High
9777,User_68,"[1232, 1518, 1925]",Medium
9778,User_17,"[1712, 1868, 1840, 1738, 1541]",Medium
9779,User_82,[1876],High
9780,User_53,"[1238, 1774]",Medium
9781,User_79,"[1002, 1457, 1521, 1357, 1039]",High
9782,User_41,"[1923, 1634, 1235]",Medium
9783,User_66,"[1834, 1644, 1883, 1658]",High
9784,User_16,"[1451, 1836, 1975, 1998]",High
9785,User_53,,High
9786,User_4,"[1083, 1759, 1079, 1366]",High
9787,User_59,,Low
9788,User_84,"[1099, 1880, 1587, 1627]",Medium
9789,User_23,,High
9790,User_7,"[1352, 1385, 1824, 1918]",Low
9791,User_87,"[1005, 1077, 1982]",High
9792,User_37,"[1282, 1510, 1219, 1138]",Medium
9793,User_30,"[1267, 1375, 1907, 1157]",High
9794,User_73,"[1720, 1775, 1169, 1602, 1855]",Low
9795,User_15,"[1051, 1390, 1244]",Medium
9796,User_21,[1651],High
9797,User_61,"[1234, 1891]",High
9798,User_67,[1812],Low
9799,User_1,"[1564, 1065, 1099, 1884, 1595]",Low
9800,User_1,"[1783, 1327, 1750]",Medium
9801,User_47,"[1674, 1871]",Low
9802,User_92,"[1131, 1894, 1717]",High
9803,User_7,"[1646, 1922, 1207, 1686, 1386]",Medium
9804,User_42,"[1416, 1551, 1641, 1495, 1236]",Low
9805,User_84,"[1518, 1127]",Medium
9806,User_17,"[1315, 1453, 1208, 1017, 1537]",Medium
9807,User_70,"[1378, 1467, 1192, 1865]",Medium
9808,User_41,"[1143, 1006, 1426, 1256, 1687]",High
9809,User_3,"[1657, 1259, 1952, 1034, 1222]",Low
9810,User_6,"[1177, 1618, 1977, 1709, 1186]",High
9811,User_87,"[1833, 1057, 1274, 1569, 1153]",Low
9812,User_45,"[1795, 1111]",Medium
